address,year,day,length,weight,count,looped,neighbors,income,label
185zNbpES8NSwmoBLsMsxBsBFVFu48ZptY,2016,306,70,0.000488281,1,0,2,1.00E+08,princetonCerber
1861EY16JMxi4CkfUz1AM8UYXLuJZtrRzc,2016,126,16,0.5,1,0,2,139550000,princetonCerber
1865aQjzoSkxfMPkLFCXxtfq3fyqjLs9vN,2016,254,24,1.54E-08,1,0,2,39663200,princetonCerber
18679JUB2qiPcFavk5QA8UF9CGxmBobq2B,2016,236,48,0.0625,1,0,2,1.20E+08,montrealCryptXXX
186BprdLAbbyPcQryR4ZF5XciyJnt5AyD8,2017,69,0,1,1,0,1,891651000,montrealDMALockerv3
186bWqwLKjxTprSaUwecSWtuhio7jDE3oR,2016,95,26,0.000282065,7,0,2,1.50E+08,princetonLocky
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,331,2,0.5,1,0,1,5.00E+07,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,135,2,0.003534304,18,0,2,272470000,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,318,2,0.5,1,0,2,1.11E+08,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,100,72,0.000488281,1,0,2,64250000,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,311,0,0.5,1,0,2,7.00E+07,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,356,8,0.016666667,1,0,2,7.00E+07,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,343,12,0.25,1,0,2,1.00E+08,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,359,8,0.027777778,1,0,2,74930000,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,322,2,0.5,1,0,1,4.50E+07,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,304,0,0.5,1,0,2,3.55E+08,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,350,2,0.083333333,1,0,1,4.00E+07,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,333,4,0.25,1,0,1,4.90E+07,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2014,79,0,1,1,0,2,137980000,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,114,52,0.015625,1,0,2,106189450,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,326,8,0.5,2,0,3,1.00E+08,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,256,34,0.0078125,1,0,2,43419100,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,315,20,0.010416667,1,0,2,1.08E+08,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,347,16,0.0625,1,0,1,4.00E+07,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2014,14,8,0.5,1,0,2,37790000,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,353,8,0.125,1,0,2,6.50E+07,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,313,2,0.5,1,0,2,4.40E+07,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,321,16,0.03125,1,0,1,4.40E+07,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,337,2,0.25,1,0,2,6.00E+07,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,107,88,0.03125,1,0,2,32360000,montrealCryptoLocker
186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2013,308,0,0.5,1,0,2,1.98E+08,montrealCryptoLocker
186iLwncRszwtzeVQdtsKL7eRHoE1SFNii,2014,68,14,0.375,2,0,1,1194859926,paduaCryptoWall
186quih1wTkQra6pn7rz6tjtk6C7fSdY4q,2014,80,2,0.5,1,0,2,1.00E+08,paduaCryptoWall
186quih1wTkQra6pn7rz6tjtk6C7fSdY4q,2014,86,144,1.234375,294,2,3,190253713,paduaCryptoWall
186quih1wTkQra6pn7rz6tjtk6C7fSdY4q,2014,77,124,1.147993188,1226,1,3,1.12E+08,paduaCryptoWall
186rDVnn8EENxirddvCNCPikeRr8NPJcRG,2016,76,6,0.001388889,1,0,2,5.00E+07,princetonLocky
186RRHMUsw9AKGm6GpEpr2ivWV5F17tHWx,2016,104,4,0.25,1,0,1,100100000,princetonLocky
186tsmzF5wyuUY4ELZ1vXieZVm1jpxmTxB,2013,276,4,0.125,1,0,2,1.00E+08,montrealCryptoLocker
186tsmzF5wyuUY4ELZ1vXieZVm1jpxmTxB,2013,303,8,0.0625,1,0,2,171650000,montrealCryptoLocker
186tsmzF5wyuUY4ELZ1vXieZVm1jpxmTxB,2013,309,4,0.5,1,0,2,8.00E+07,montrealCryptoLocker
186tsmzF5wyuUY4ELZ1vXieZVm1jpxmTxB,2013,302,2,1,2,0,1,3.40E+08,montrealCryptoLocker
186tsmzF5wyuUY4ELZ1vXieZVm1jpxmTxB,2013,308,4,1.25,3,0,6,3.00E+08,montrealCryptoLocker
186tsmzF5wyuUY4ELZ1vXieZVm1jpxmTxB,2013,310,2,0.5,1,0,2,1.30E+08,montrealCryptoLocker
186tsmzF5wyuUY4ELZ1vXieZVm1jpxmTxB,2013,296,0,1,1,0,2,2.90E+08,montrealCryptoLocker
186tsmzF5wyuUY4ELZ1vXieZVm1jpxmTxB,2013,305,2,0.5,1,0,2,9.60E+07,montrealCryptoLocker
186tYttbPYuKBPP5prQCAc5gptJinDtiph,2016,76,2,0.25,1,0,2,5.00E+07,princetonLocky
186WoYSb7vGC9ZtmYRbo3EPQB44Qd7ZtNJ,2016,259,0,1,1,0,2,1.00E+08,princetonCerber
186WQD3WKpkHzwZTKSEYu5AA6yfPi5kzCy,2016,221,0,1,1,0,2,120066000,montrealCryptXXX
186WQD3WKpkHzwZTKSEYu5AA6yfPi5kzCy,2016,256,6,0.25,1,0,1,1.20E+08,montrealCryptXXX
186WQD3WKpkHzwZTKSEYu5AA6yfPi5kzCy,2016,197,144,0.041653256,4262,0,1,1.20E+08,montrealCryptXXX
1872DyPBJNj8fCZ7P5Mhu2X3rtnWsdA1yb,2016,88,144,0.386475553,1399,1,3,141050000,princetonLocky
1872DyPBJNj8fCZ7P5Mhu2X3rtnWsdA1yb,2016,85,34,7.73E-05,1,1,2,1.59E+08,princetonLocky
1874qZ6iWT6P6AJsuZWsaXH3CfdTjNcVY1,2016,97,144,0.261613601,3503,0,1,4.10E+08,princetonLocky
187AErFnUTeftGv4avWALitcastU3vPwWT,2016,269,2,1,1,0,2,79220000,princetonCerber
187bFUEpcMFhZ8soyKxUyEE8GipEy4Ky3s,2016,160,0,1,1,0,2,1.20E+08,montrealCryptXXX
187bFUEpcMFhZ8soyKxUyEE8GipEy4Ky3s,2016,155,2,0.25,1,1,2,1.20E+08,montrealCryptXXX
187bFUEpcMFhZ8soyKxUyEE8GipEy4Ky3s,2016,157,84,0.001546224,4,0,2,1.20E+08,montrealCryptXXX
187Co1SJysvZNLzPRjU4TMc1mEaTtPZ17N,2016,291,0,0.5,1,0,1,4.00E+08,princetonLocky
187EeTKcgT6aL6tGUDEtRBWPHRczBJU138,2016,155,4,0.133333333,6,0,1,5.00E+08,princetonLocky
187eqWYA1HCXAYDH625Mp8zuhtVDfUFFfN,2016,205,0,1,1,0,2,1.50E+08,princetonCerber
187EUPEbTYerR8ckvK9aB2MgK8KWh6YKxd,2016,74,2,0.25,1,0,1,3.00E+08,princetonLocky
187FaLQwoN39AifYRHi4abQ1K1oFkF6jpj,2016,290,2,0.333333333,1,0,2,78460000,princetonCerber
187Fwi9MGJ4N31hcY6YNK8L152C755HmqU,2013,289,144,0.083756763,1983,0,1,2.00E+08,montrealCryptoLocker
187GEa3Gwwk7cpvjcboA8AhsLFi5bhbTq4,2016,186,0,0.5,1,0,1,2.00E+08,princetonLocky
187knhTnJqTaRp5j1MQbvKXJdjjZbz9cgA,2016,116,0,0.2,1,0,2,7.50E+07,princetonCerber
187LFuAH9ySqyVDB4NGS2sdEoZ7kKp4oxz,2016,332,0,0.5,1,0,2,1.00E+08,princetonCerber
187PYKu7Xr1nsxt9vojynztKCiwWd74CTr,2016,51,4,0.5,1,0,1,49990000,princetonLocky
187qbnDWifXKBuozq8k3A7owhwiwXtD1eu,2014,124,22,0.0078125,1,0,1,3501954860,paduaCryptoWall
187qbnDWifXKBuozq8k3A7owhwiwXtD1eu,2014,121,144,4.025736539,1039,827,1,3066531366,paduaCryptoWall
187qbnDWifXKBuozq8k3A7owhwiwXtD1eu,2014,144,144,0.615165654,879,844,1,2999880000,paduaCryptoWall
187qbnDWifXKBuozq8k3A7owhwiwXtD1eu,2014,175,2,1.5,3,0,2,680833627,paduaCryptoWall
187qbnDWifXKBuozq8k3A7owhwiwXtD1eu,2014,177,144,0.910900135,787,57,1,455833000,paduaCryptoWall
187qbnDWifXKBuozq8k3A7owhwiwXtD1eu,2014,122,2,0.5,1,0,1,4888636000,paduaCryptoWall
187qbnDWifXKBuozq8k3A7owhwiwXtD1eu,2014,88,0,1,1,0,2,48900000,paduaCryptoWall
187sfaKXTpC4gcLwKkrFHpE9nNdbXY62YB,2014,98,6,0.015625,1,0,2,86598914,paduaCryptoWall
187sfaKXTpC4gcLwKkrFHpE9nNdbXY62YB,2014,109,8,0.083333333,1,0,1,67946854,paduaCryptoWall
187TekoGrMn5stsKWDj7dPvh5EnBSxfpeD,2016,75,0,0.5,1,0,2,5.00E+07,princetonLocky
187v1RpweaKsZmwZuYAQHGzW2S2jUHxYBA,2016,294,0,1,1,0,2,191330000,princetonCerber
187VeTqVgjs4KxVGjBob47KuwA6kC3MTbE,2016,305,0,0.5,1,0,2,72260000,princetonCerber
187vZJbbrvXgNhFkf544bzbrxN8s6huLhc,2016,225,20,0.1875,2,0,1,4.00E+08,princetonLocky
187wprVoCRcAsqQq6iTiM69zhhbqQZTCwN,2016,278,0,0.5,1,0,2,3.00E+08,princetonLocky
187X8mScvBdmfYDUhuqwv4C9BvPCJzdCgq,2016,53,144,6.07E-06,8382,0,2,9.80E+07,princetonLocky
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2012,263,20,0.0078125,1,0,2,1.00E+09,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2012,186,0,1,1,0,2,1.67E+08,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2013,57,88,3.81E-06,1,0,2,4.50E+08,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2011,327,0,1,1,0,2,7.88E+08,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2014,29,0,1,1,0,1,83200000,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2012,273,12,0.25,1,0,2,1.00E+09,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2014,4,0,1,1,0,1,47494236,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2013,114,54,0.25,1,0,2,1.76E+08,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2013,90,98,0.00390625,1,0,2,5.00E+07,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2014,50,0,1,1,0,1,5.00E+07,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2012,324,22,0.0078125,1,0,1,1.00E+09,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2012,177,0,1,1,0,1,1.80E+09,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2013,101,2,0.5,1,0,2,3.00E+09,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2012,343,6,0.25,1,0,2,1.00E+09,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2013,73,42,0.0078125,1,0,2,3.85E+08,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2012,253,6,0.0625,1,0,2,1.00E+09,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2013,30,10,0.125,1,0,2,8.45E+08,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2012,310,14,0.125,1,0,2,1.00E+09,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2012,299,12,0.125,1,0,2,1.00E+09,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2013,44,20,0.0625,1,0,2,5.00E+08,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2013,59,8,0.5,1,0,2,5.00E+07,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2012,188,0,1,1,0,2,1.00E+09,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2013,136,2,0.004331408,20,0,2,2.00E+08,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2012,361,28,0.0859375,3,0,2,6.00E+08,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2013,310,0,2,2,0,4,176660869,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2012,285,28,0.00390625,1,0,2,1.00E+09,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2013,15,34,0.0234375,2,0,2,5.00E+08,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2013,321,0,0.5,1,0,1,1.00E+08,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2012,158,0,1,1,0,2,3.16E+08,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2013,100,54,0.00390625,1,0,2,4.00E+07,montrealCryptoLocker
1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2013,87,4,0.25,1,0,2,7.00E+07,montrealCryptoLocker
188bH9TgCZ1zWL2FzDwXjDC9XWzukJthUG,2016,196,10,0.0625,1,0,1,2.00E+08,princetonLocky
188Cz5c61at8nDjGhVKijuocBgpSP1jSFS,2016,249,144,0.337042477,4615,1,1,4.00E+08,princetonLocky
188ePTfY4Z8B4iMWQeb5YPbodnTLDmz9Xi,2016,92,0,0.5,1,0,1,5.00E+07,princetonLocky
188fNU7pXMq5yPnD5hFKX1GhHFbKckhZEG,2016,147,16,0.03125,1,0,4,2.40E+08,montrealCryptXXX
188fNU7pXMq5yPnD5hFKX1GhHFbKckhZEG,2016,142,14,0.001736111,4,0,2,1.20E+08,montrealCryptXXX
188fNU7pXMq5yPnD5hFKX1GhHFbKckhZEG,2016,159,0,1,1,0,2,1.20E+08,montrealCryptXXX
188fNU7pXMq5yPnD5hFKX1GhHFbKckhZEG,2016,141,26,0.03125,1,0,2,1.20E+08,montrealCryptXXX
188fNU7pXMq5yPnD5hFKX1GhHFbKckhZEG,2016,151,144,0.288955915,5495,0,2,1.20E+08,montrealCryptXXX
188foVFCCG3unQT5AqVK687RYmDKNdAf5G,2016,159,52,2.38E-07,1,0,2,1.20E+08,montrealCryptXXX
188foVFCCG3unQT5AqVK687RYmDKNdAf5G,2016,161,16,0.001953125,1,0,2,1.20E+08,montrealCryptXXX
188gHNsK3Xki9J8caKENGeU3SrWRMKXEVW,2016,75,12,0.015625,1,0,2,699990000,princetonLocky
188KCWDC3BCRZ6CB7F9g6dAsYwTfBDXyr9,2016,308,0,0.333333333,1,0,2,8.00E+07,princetonCerber
188KV6WwX7gCtEATfXk1ELGectRAnzX6Pr,2016,209,0,0.5,1,0,2,9.00E+07,princetonCerber
188mJfPhZZh5AajpY7dS5Drt9tBWqPrcAw,2016,232,10,0.25,1,0,2,56980795,princetonCerber
188Qw1co2YQWgPw5yqoLy5GWdZRaPQnFkn,2016,69,6,0.25,1,0,2,3.00E+08,princetonLocky
188T9kMXarhJAu9AAwa8nfD3KXxcTLYBpf,2014,76,2,1,1,0,2,102420096,paduaCryptoWall
188T9kMXarhJAu9AAwa8nfD3KXxcTLYBpf,2014,109,112,0.000926482,848,0,1,39980000,paduaCryptoWall
188tVUhAs6Hi1uhRqZ1U1ktR8BYCZfib5A,2013,317,6,0.013888889,1,0,1,1.00E+08,montrealCryptoLocker
188xExKW3peNxtjsdnzwrEB8uDJveq58uQ,2017,25,0,0.5,1,0,2,8.00E+07,princetonCerber
188yKN9kk3AHreVn7PF16svvW29UpNUp9P,2016,228,2,0.75,4,0,1,4.00E+08,princetonLocky
188zWPYdWMT1GfYPYQdBwcZQE463ng2FGW,2017,95,142,0.001527307,932,0,2,1.00E+08,princetonCerber
1894kdwkZcrrgU5AjdPqapLZg6Spgswg3o,2016,246,0,1,1,0,1,4.00E+08,princetonLocky
1896nv73MLBX75jPFJF1x1yCFgRAU1Qyyq,2014,83,0,1,1,0,2,49290000,paduaCryptoWall
1896nv73MLBX75jPFJF1x1yCFgRAU1Qyyq,2014,71,2,0.523109244,6,1,3,1.50E+08,paduaCryptoWall
1898NPS2mLGSvjxDpXLt2U77iStSkWFTSm,2016,307,0,0.5,1,0,2,8.00E+07,princetonCerber
189BGKyEVm9mbx3mYyCvZhxwPAGau3E7nP,2016,133,2,1,1,0,2,3.00E+07,princetonCerber
189CKKQHnpn2uGT4giNgKqpDzr7y2i5fyJ,2016,77,64,0.000244141,1,0,1,5.00E+07,princetonLocky
189DqCQbxp6NjWe67Q4Bs9Qk2jKwNs26Un,2017,34,0,0.5,1,0,2,1.00E+08,princetonCerber
189ejZ21Py3cVu44tvtiLZYebX7tdEGnv1,2016,218,18,0.020833333,4,0,1,249987570,princetonLocky
189gkNUsjHrgok33vgZ5Aure4EzE1Z44BF,2016,56,2,1,1,0,1,4.00E+08,princetonLocky
189hkVCK633b14HYjmKfPP3LjMDRSipvXj,2016,314,0,0.5,1,0,2,1.00E+08,princetonCerber
189n7Gyjzcj6HThVgeeBtSj3qog5FWUqJs,2016,275,144,0.051701044,2271,0,2,8.00E+07,princetonCerber
189rgaVv2nGNdJM4CoYfx37AGa8XCjxEdU,2016,126,144,0.005020708,3628,0,2,131070000,princetonCerber
189RrLhyPpd5oh2iNx7ib4fvKfzZrBURV9,2016,156,144,0.144402828,1936,0,2,1.25E+08,princetonCerber
189SgmrQrfCgKTW12pfFoWSs85CfyRVmGu,2016,147,116,1.28E-18,1,0,2,1.20E+08,montrealCryptXXX
189SgmrQrfCgKTW12pfFoWSs85CfyRVmGu,2016,148,144,0.008278889,2299,0,2,1.20E+08,montrealCryptXXX
189SKnSqr6bEVYbS4DAoaXSPwFW5SSWbCt,2016,295,12,0.125,1,0,2,1.00E+08,princetonCerber
189SsquRVpDHaxpcRnrvd6demoNNz7KU3x,2014,55,4,0.007182812,4,0,1,1626860865,montrealCryptoLocker
189SsquRVpDHaxpcRnrvd6demoNNz7KU3x,2013,347,0,1,1,0,1,4.00E+08,montrealCryptoLocker
189SsquRVpDHaxpcRnrvd6demoNNz7KU3x,2013,204,0,0.5,1,0,2,1.00E+08,montrealCryptoLocker
189SsquRVpDHaxpcRnrvd6demoNNz7KU3x,2013,319,0,0.5,1,0,1,5.00E+08,montrealCryptoLocker
189SsquRVpDHaxpcRnrvd6demoNNz7KU3x,2013,281,0,0.5,1,0,2,1.70E+09,montrealCryptoLocker
189SsquRVpDHaxpcRnrvd6demoNNz7KU3x,2013,291,2,0.25,1,0,2,1.00E+08,montrealCryptoLocker
189SsquRVpDHaxpcRnrvd6demoNNz7KU3x,2014,63,2,0.875,2,1,2,972326142,montrealCryptoLocker
189SsquRVpDHaxpcRnrvd6demoNNz7KU3x,2014,62,0,1,2,0,2,7.50E+08,montrealCryptoLocker
189SsquRVpDHaxpcRnrvd6demoNNz7KU3x,2014,31,144,0.627342698,1333,1315,1,2502341589,montrealCryptoLocker
189SsquRVpDHaxpcRnrvd6demoNNz7KU3x,2013,310,2,3,3,0,6,1499900000,montrealCryptoLocker
189SsquRVpDHaxpcRnrvd6demoNNz7KU3x,2013,318,0,0.5,1,0,2,5.00E+08,montrealCryptoLocker
189veff1RHtECvjb8XwTjaU8stJwK4VFyN,2016,111,144,2.084415302,5422,0,2,1.25E+08,princetonCerber
189ViyYq8JsSYarvHXJ4MpkfVa7qZU9trU,2017,40,134,0.000107063,267,0,2,1.00E+08,princetonCerber
189WwJdQ7Fy7kZA4szTf3UVj8dE4s5Cxw2,2014,146,144,1.718504005,1422,1357,1,931885436,paduaCryptoWall
189WwJdQ7Fy7kZA4szTf3UVj8dE4s5Cxw2,2014,78,0,0.333333333,1,0,1,52115500,paduaCryptoWall
189x3FMjnmHpHX6B3AgdKy6EomcSWUvoNK,2016,107,0,1,1,0,2,124500000,princetonCerber
189xqsD5DQ7PRqkhrkgbWEVaZezLzwTYRk,2016,240,0,0.111111111,1,0,2,83460000,princetonCerber
18A2Qfey4isP4XHe5rtHaJyo8wb5BzGnvE,2016,94,88,0.002604167,1,0,1,1.50E+08,princetonLocky
18A5UCq9aqoTQCy4YrpUV96DTzcaoXGxh4,2016,58,2,0.25,1,0,2,4.00E+08,princetonLocky
18A64YWHnqTf97yLcbBvAbsuLpEnfARzh7,2016,294,4,0.2,1,0,2,1.00E+08,princetonCerber
18A6b9ThoBmXk7EJ7b3CWriUYUk55hPRKm,2017,153,10,0.00462963,1,0,2,5.00E+07,princetonCerber
18a7Fj4LYUGuLhg9bNmWTYmAeFz4VzU3fc,2016,314,6,0.018518519,1,0,1,67195232,princetonCerber
18a7hq5TpqtsVjfifXq15D6BmNdMTpV9z2,2016,111,0,0.333333333,1,0,2,7.50E+07,princetonCerber
18A7kZU23Fb26RSaiCD9dax27bHjcEHTxU,2016,266,46,0.000976563,1,0,2,1.00E+08,princetonCerber
18A895oLsJ6FByHvPqMGtGqAKJ6q6bpqb3,2017,46,2,0.5,1,0,2,8.00E+07,princetonCerber
18a8FSyuUZEJhufvt9cXat7JoZzAynsggK,2017,59,6,0.05,1,0,1,7.50E+07,princetonCerber
18A97wy3js8EM4v5SKWH26VZoud7Nm2kT8,2016,186,2,1,1,0,2,1.00E+08,princetonCerber
18AA3bhjET4SsYyb5o4pEekVQv2VNuap14,2016,243,144,0.188063844,1525,0,1,2.00E+08,princetonLocky
18aBPhp6pBk2y8QZ5dF5Agmy1KLxsvRYjv,2017,163,36,0.000976563,1,0,2,5.00E+07,princetonCerber
18AbtNthj7gXrgcYUgaVA6zhacpvN5RWS6,2016,77,10,0.00228851,10,0,1,5.00E+07,princetonLocky
18AdELYnrhDWe8rzdEMmFwrW7SToakqeu9,2016,356,144,0.361111261,6772,0,2,1.00E+08,princetonCerber
18AEuStcsuvycDnEMxLiCGHbEqXZLm4aM7,2016,147,12,0.000462963,1,0,2,44790000,princetonCerber
18AF9X6xZ4j35KkUyoJdDwTzA6Wn9zho7U,2016,200,0,0.5,1,0,1,4.00E+08,princetonLocky
18AgtWoVw9USavWoRFwX8AZWvUGK3n7VBX,2016,286,144,0.013019148,4149,0,2,1.00E+08,princetonLocky
18AH3qk6wmnKMim8qBXJAUZuzUZySKdQdk,2016,237,2,0.5,1,0,1,4.00E+08,princetonLocky
18AkPaLDqCB3HjvR766agzgF1nmqHmE8To,2016,294,28,0.000244141,1,0,2,8.00E+07,princetonCerber
18AmpbGKuDsHSdJ7Cgz3kvcteAhpfedQWt,2016,83,54,1.000027021,12,0,1,4.10E+08,princetonLocky
18aonFaM5R6Cj7LPGyRDZrQtFJJS6oftfg,2016,77,2,0.333333333,1,0,1,5.00E+07,princetonLocky
18Aos3Rx72XdfZVRo6TmYGHYvkjGYRFy4H,2013,311,14,0.016741071,14,0,1,2.00E+08,montrealCryptoLocker
18aosMwhZ6zzUBdDxJTGmoEAmjUMxQwzma,2014,86,144,0.796875,1621,2,2,470361160,paduaCryptoWall
18aosMwhZ6zzUBdDxJTGmoEAmjUMxQwzma,2014,79,144,2.830379012,1845,2,1,471134042,paduaCryptoWall
18aosMwhZ6zzUBdDxJTGmoEAmjUMxQwzma,2014,77,6,1.375,3,0,2,493927303,paduaCryptoWall
18aPAWUjzRuFiNJTSLPgewpbtUMoobWyPn,2016,200,46,3.81E-06,1,0,1,2.00E+08,princetonLocky
18aPPVutCFJT58FnbwCmjqKUcDRRFMjwnf,2016,163,2,0.5,1,0,2,88240000,princetonCerber
18aWRDBsGRb1pnkw88sqqJXgxqF21n61xS,2017,38,2,0.25,1,0,2,1.00E+08,princetonCerber
18aXTXjYtCBjmwJRsyVHqdHZzyP7jj2pW5,2013,338,14,1.65E-05,1,0,1,5.00E+07,montrealCryptoLocker
18AZ1n68VSjzNPd59GXWG6StGFA4wP2vto,2016,218,144,0.047511523,2139,0,1,2.00E+08,princetonLocky
18Az84HFW3Fi3ksb2d1oDqYapM7DxZVCxw,2013,294,0,2,2,0,4,249010000,montrealCryptoLocker
18azF2LoDZ9aRME3aTmK2DSAVgUWof4kLN,2017,52,8,0.125,1,0,2,1.00E+08,princetonCerber
18b36BzHYbuR7d8LvsdWjpQpJf9DtS3dPa,2016,105,144,0.055599208,2389,0,1,3.00E+08,princetonLocky
18b4GasoSWa91s56xpasYJrAeDm4yb5xLa,2016,73,6,0.125,1,0,1,5.00E+07,princetonLocky
18B5hQ2DuxGzTCxNaXL2J3AsWX3FPPeMup,2016,239,144,0.963340743,5689,0,1,3.00E+08,princetonLocky
18b6vE9SikXFKwWkVdffFxWLKU7AmfV4nB,2017,41,2,0.25,1,0,2,8.00E+07,princetonCerber
18B77ZyyTTRgDa6zCQFPCTKFQKUggmafC4,2016,93,6,0.001170412,5,0,2,1.25E+08,princetonCerber
18bAChXdQPYoDsFfBcUysVvhg8ZruBdyGN,2017,122,144,0.066830079,2785,0,2,8.00E+07,princetonCerber
18bAv5fZUURZxG3f4xKmL8vjrfafPPc8UF,2016,49,0,0.5,1,0,1,5.00E+07,princetonLocky
18BAwRcCjCDEM7mXx3gDyUsLTgQrPm1x9J,2016,49,144,0.00573997,5470,0,1,5.00E+07,princetonLocky
18bELcqVGQcDTxb5AcMssGEgXfvJkQ4P2N,2016,256,144,0.388902602,2140,0,1,4.00E+08,princetonLocky
18Bf7kD8NeJfmsBbKt8aTMi221R9PkSnyX,2016,78,2,0.25,1,0,2,3.00E+08,princetonLocky
18bhLmsqXYW4tiETsNGcA4LN135sjC2Ky9,2016,153,0,0.5,1,0,2,1.25E+08,princetonCerber
18BihvhXjxJV9FUB2UsMPSVYp3CNRbTzTa,2013,304,66,0.568751387,33,0,4,157259609,montrealCryptoLocker
18BihvhXjxJV9FUB2UsMPSVYp3CNRbTzTa,2013,312,62,0.16406256,4,0,5,138974328,montrealCryptoLocker
18BihvhXjxJV9FUB2UsMPSVYp3CNRbTzTa,2013,309,14,1.1,7,0,2,35553000,montrealCryptoLocker
18BihvhXjxJV9FUB2UsMPSVYp3CNRbTzTa,2013,305,10,1.716666667,7,0,4,413586480,montrealCryptoLocker
18BihvhXjxJV9FUB2UsMPSVYp3CNRbTzTa,2013,313,22,0.036616162,26,0,2,45655341,montrealCryptoLocker
